"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000118319.2",1.15686243404621,-3.42787066447153,0.834175742681896,-4.10929075143187,3.96876140192137e-05,0.000689326557376387
"ENSMUSG00000114963.2",41.9335928651385,1.39337263870708,0.339111845377351,4.1088881373536,3.97568578796781e-05,0.000690190745984705
"ENSMUSG00000044033.17",9.33427781973953,-2.39262400768632,0.582378208574234,-4.10836802006018,3.98464803533877e-05,0.000691069099762597
"ENSMUSG00000107265.2",34.7819875231002,-1.14511032986394,0.278725346322809,-4.10838248107411,3.98439859572759e-05,0.000691069099762597
"ENSMUSG00000004936.9",42.0104981229341,1.4205477558384,0.345845571430983,4.10746261679941,4.00029498018356e-05,0.000693443204714638
"ENSMUSG00000048118.18",104.261770739605,0.891336216734113,0.217327848509317,4.10134376633236,4.10757799056573e-05,0.000711692145478891
"ENSMUSG00000084819.2",42.6533534886402,2.19188634536028,0.534458925506319,4.10113151966505,4.11134790718471e-05,0.000711996998205117
"ENSMUSG00000027387.12",13.9816978402352,1.19900111402947,0.292415686002414,4.10033104044757,4.12559554762931e-05,0.000714115182401232
"ENSMUSG00000058715.12",379.182208541161,-1.30141081752574,0.317558981047187,-4.09817040360248,4.16428673893637e-05,0.000720460258228781
"ENSMUSG00000085095.3",59.5301967835637,1.83466088094318,0.448044227236265,4.09482093377295,4.22494799332454e-05,0.000730241743209315
"ENSMUSG00000078027.3",1.35482062928308,-2.79236987687841,0.681924546113616,-4.09483702088819,4.22465465090581e-05,0.000730241743209315
"ENSMUSG00000034968.4",4.98272342897459,-1.5388100390459,0.375977624936273,-4.09282344742382,4.26152194312233e-05,0.000736203900564279
"ENSMUSG00000098590.5",8.57777441848958,-1.91031115314204,0.466956254563857,-4.09098525712285,4.29544440103487e-05,0.000741702405961238
"ENSMUSG00000038312.11",10.9820319318649,-1.29674643420904,0.316985418079124,-4.09087093679922,4.29756253788743e-05,0.000741706516955572
"ENSMUSG00000051279.3",4.84153726307344,-1.96887133683302,0.481379453592194,-4.09006101556833,4.31259722956566e-05,0.000743938776839104
"ENSMUSG00000040548.17",83.7360528136421,-1.06624208072293,0.260764655579641,-4.08890567762271,4.33413032040197e-05,0.000746975083166026
"ENSMUSG00000022881.16",6.13928121442213,-2.10046964935594,0.513701635299546,-4.08889033053424,4.33441704336068e-05,0.000746975083166026
"ENSMUSG00000116188.3",2.01942705500604,-2.06546176968499,0.505225878037328,-4.08819472531528,4.34743163854437e-05,0.000748853557777475
"ENSMUSG00000085025.2",27.0764604571479,-2.02608605386455,0.495746332613996,-4.0869410837218,4.37098060764716e-05,0.000752543890227634
"ENSMUSG00000107254.2",6.11999859809554,-1.54837660821862,0.379124656685214,-4.08408311333924,4.42511916382173e-05,0.000761494631616845
"ENSMUSG00000112544.2",23.9450893318807,-1.21705130794197,0.298088760186224,-4.08284870312335,4.44869875350005e-05,0.000765180506824692
"ENSMUSG00000002289.17",9167.28251227616,-1.46423362206347,0.358657446694749,-4.08254069602426,4.45460082695381e-05,0.000765823729546452
"ENSMUSG00000084152.2",3.89868932033202,-1.40860691880568,0.345156298300555,-4.08106972331445,4.48289037837532e-05,0.000770313259340911
"ENSMUSG00000056032.13",58.4840782742541,-1.33811652129521,0.327895112219001,-4.08092853912834,4.4856145576911e-05,0.000770407563339624
"ENSMUSG00000049686.15",49.1238554837492,-1.42615369451786,0.349507303474208,-4.08046893538838,4.49449358987122e-05,0.000771558363961653
"ENSMUSG00000028247.3",668.869026795809,1.53065896453442,0.375279374116182,4.07871860301212,4.52846091875806e-05,0.000777012807353763
"ENSMUSG00000038895.17",5.31900344659766,-1.5000987485904,0.367838282408678,-4.07814743687758,4.53959767730338e-05,0.000778546497538495
"ENSMUSG00000087530.3",110.934720561141,-1.64419978344251,0.403276462603577,-4.07710326763794,4.56002436259998e-05,0.000781671165544426
"ENSMUSG00000027799.13",37.4556105664327,-1.68653377084157,0.413677380951112,-4.07693011148918,4.56342016503434e-05,0.000781874819277655
"ENSMUSG00000001089.15",23.2374790833411,-1.51005738929361,0.370420672535721,-4.07660128403874,4.56987547325899e-05,0.00078260222381754
"ENSMUSG00000075419.5",158.038585513746,1.31557212308469,0.322737771845263,4.07628805132684,4.57603268931022e-05,0.000783277900879272
"ENSMUSG00000110390.2",2.16701768845013,-2.07783943782603,0.509813399736618,-4.07568619989097,4.5878853713627e-05,0.000784849473612463
"ENSMUSG00000035051.16",70.7111968853896,-1.09602204510136,0.268923073161573,-4.07559690663975,4.58964636411524e-05,0.000784849473612463
"ENSMUSG00000040006.14",1215.73096231374,1.11839358826432,0.274523928442725,4.07393845268267,4.62247023088437e-05,0.000790047925128309
"ENSMUSG00000021338.18",26.71653401932,-1.48320119737848,0.364079761598227,-4.0738358838392,4.62450754988278e-05,0.000790047925128309
"ENSMUSG00000113881.2",2.26169366145946,-2.48610621683424,0.610463130421902,-4.07249200310598,4.65127976307161e-05,0.000794238538134913
"ENSMUSG00000112789.2",4.85374350770624,-1.82059545174384,0.447126100787641,-4.07177180785631,4.66568760155525e-05,0.000796314826067852
"ENSMUSG00000003549.10",150.523648301093,-1.95890811695273,0.481122743203961,-4.07153505965587,4.67043309376203e-05,0.000796740790055792
"ENSMUSG00000055850.13",126.530940627732,1.59617653572032,0.392276676343287,4.06900698404888,4.72139322292306e-05,0.000804659003800867
"ENSMUSG00000102694.2",3.23598194209138,-3.16267301628503,0.777243548892065,-4.06908879564625,4.71973586870986e-05,0.000804659003800867
"ENSMUSG00000101102.2",9.42282334041397,-1.54452963148419,0.379718387202866,-4.06756607932977,4.75067393472928e-05,0.000809259823946309
"ENSMUSG00000025133.10",8.10626311593041,-1.70481395529387,0.419218014075219,-4.0666524291773,4.76932938351868e-05,0.000812047115948625
"ENSMUSG00000006095.13",2.51158826562414,2.30684159835263,0.567308401264311,4.06629197313414,4.77670847741186e-05,0.000812912689704666
"ENSMUSG00000057841.6",4.06855477857473,-2.89970023776945,0.713279473402785,-4.06530728262245,4.79692183280962e-05,0.000815960550955584
"ENSMUSG00000105703.3",13.4817610163248,2.1648925839786,0.532600319866815,4.06476020239712,4.80818710593375e-05,0.000817484139974285
"ENSMUSG00000020029.7",10.1590592659322,-1.66911875677569,0.41066194819832,-4.06445925681341,4.81439475485285e-05,0.000818146786195364
"ENSMUSG00002076655.1",4.3223307284502,-1.29903225598011,0.31965606354149,-4.06384362488873,4.82711716314816e-05,0.000819915368503079
"ENSMUSG00000036545.10",12.0681499006659,-1.48696845972135,0.36593109624617,-4.06352035936579,4.83381039786349e-05,0.000820658654076392
"ENSMUSG00000022568.18",328.601681259484,0.914806780887528,0.225138863315161,4.06330016691491,4.83837453428375e-05,0.000821039933548918
"ENSMUSG00000039735.17",10.1792158970253,-1.78943379891554,0.440476628517588,-4.06249431425642,4.85511306313767e-05,0.000822993445052335
"ENSMUSG00000059658.6",0.96771388712164,3.33823911643209,0.821715770448833,4.06252287772048,4.85451882836145e-05,0.000822993445052335
"ENSMUSG00000062619.7",1.33306277762948,2.87226494040041,0.707034646939873,4.06241045305475,4.85685811141996e-05,0.000822993445052335
"ENSMUSG00000118638.2",1.60009335952808,-3.52767550986511,0.868854536695858,-4.06014512311854,4.90422243152242e-05,0.000830621891020405
"ENSMUSG00000031506.12",14.3644401609797,-1.61363455197346,0.397461908203962,-4.05984704110415,4.91048733675659e-05,0.000831285416019286
"ENSMUSG00000029559.16",20.9713352984916,-1.91212104132937,0.471071356858851,-4.05909001574534,4.92643215000722e-05,0.000833586214011016
"ENSMUSG00000103882.2",2.14343644248731,-3.12086550113738,0.769512096082692,-4.05564190221905,4.99968079777234e-05,0.000845034708389149
"ENSMUSG00000021838.18",66.4842183167573,0.925095059941171,0.228099934472977,4.05565684215822,4.99936121180533e-05,0.000845034708389149
"ENSMUSG00000005986.17",57.8210196818448,-1.6016350052224,0.394922434492425,-4.05556855052033,5.00125017304435e-05,0.000845034708389149
"ENSMUSG00000020311.18",32.5787955482293,1.04174024971229,0.256920131173826,4.05472410804383,5.01935086260369e-05,0.000847688654263756
"ENSMUSG00000043085.15",20.0367933623015,-1.92769262562369,0.475473413826557,-4.05425954336718,5.0293353015703e-05,0.000848970017660211
"ENSMUSG00000041426.13",85.6108580910526,0.758268410839269,0.187056477510488,4.05368699833853,5.04166635548008e-05,0.000850646088515136
"ENSMUSG00000026213.16",9.13038689452279,-1.30310372244729,0.321580693234809,-4.05218270207473,5.07420148151819e-05,0.000855727835561746
"ENSMUSG00000072774.11",17.9152671678325,1.44486783767168,0.356610342408294,4.0516711543307,5.08531057502685e-05,0.000857193117632442
"ENSMUSG00000055560.9",8.16523165744308,-2.186150576591,0.539823100336365,-4.04975366046544,5.12715757143932e-05,0.000863835801106202
"ENSMUSG00000027551.16",22.362558971273,-1.65621118158623,0.409026753422768,-4.04915122966144,5.14037213239603e-05,0.000865650399756564
"ENSMUSG00000023764.19",58.2899444784586,-0.847229959790575,0.209290531324458,-4.04810458661952,5.16340745458334e-05,0.000869116326064967
"ENSMUSG00000089857.10",11.8181040666298,2.69493228433695,0.665830176686055,4.04747693736272,5.17726812775007e-05,0.000870621798405835
"ENSMUSG00000031389.18",77.8976395220301,1.54155420052574,0.380860543949654,4.04755552922154,5.17553061762713e-05,0.000870621798405835
"ENSMUSG00000102018.9",1164.28021592295,0.998972803354105,0.246855270868719,4.04679551641161,5.19235618564911e-05,0.000872744633672345
"ENSMUSG00000003068.18",345.177339156446,1.06453766257653,0.263142242893268,4.04548373104928,5.22151920273625e-05,0.000877230088068806
"ENSMUSG00000113585.2",20.4001635433366,-0.830298833967389,0.205249338319846,-4.04531795699878,5.22521564414751e-05,0.000877434860301015
"ENSMUSG00000103139.2",2.78856506194255,-1.86812630696595,0.461849765926489,-4.04487875666325,5.23502095588394e-05,0.000878248541698862
"ENSMUSG00000027285.14",11.0349301433635,-1.17633683517019,0.290817489177939,-4.04493154278777,5.23384156469586e-05,0.000878248541698862
"ENSMUSG00000028251.6",101.763916998605,1.10640753261114,0.273594095696613,4.04397444979231,5.25526488281579e-05,0.000881227300307392
"ENSMUSG00000027363.16",36.8171723700652,-1.16042112183797,0.287056725174744,-4.04248017924531,5.28887846244996e-05,0.000886444064115784
"ENSMUSG00000023826.17",29.1535298839915,-1.15471090313273,0.285664243354753,-4.04219614457925,5.29529081535607e-05,0.000887098979308586
"ENSMUSG00000023026.17",87.2472266221763,0.832778036426296,0.206045245145726,4.0417241166488,5.30596359226671e-05,0.000888466669598702
"ENSMUSG00000037627.17",9.51572964740263,-1.94527983508672,0.481489349812887,-4.04013055707812,5.3421454961498e-05,0.000894102470444921
"ENSMUSG00000027840.6",58.4125187175916,1.2369964966067,0.30620099152494,4.03981871660906,5.3492531563379e-05,0.000894869156975468
"ENSMUSG00002076269.1",57.8829128796461,-1.14084862434983,0.282424599060753,-4.03948037155366,5.35697506010514e-05,0.000895737826976503
"ENSMUSG00000021140.10",23.2079755876079,-1.29390857114974,0.320359638449693,-4.03892505751135,5.36967165122036e-05,0.000897437100179184
"ENSMUSG00000060261.17",208.535000966748,-1.65228733764452,0.409130048009041,-4.03853822442297,5.37853296998892e-05,0.000898494080812064
"ENSMUSG00000047040.10",657.838791573654,-1.89936348997626,0.47034681163837,-4.0382191246501,5.38585312541129e-05,0.000899292731902126
"ENSMUSG00000079693.4",1.05924687670667,3.36447594279087,0.83325392803386,4.03775587440633,5.39649689641129e-05,0.000900645323215861
"ENSMUSG00000045281.6",11.1434111503341,-1.54124202207731,0.381851634280804,-4.03623261945744,5.43163632337618e-05,0.000906082903402578
"ENSMUSG00000003555.9",286.559331035277,-1.42612050266011,0.353361653205641,-4.03586662480938,5.44011156660999e-05,0.000907069449771624
"ENSMUSG00000097750.3",56.6837181665026,1.35271489283958,0.335440267065547,4.03265506754216,5.51501998946746e-05,0.000918618654324593
"ENSMUSG00000055538.8",697.875854423876,-1.66304757457402,0.412404511859821,-4.03256396753317,5.51715905053906e-05,0.000918618654324593
"ENSMUSG00000117955.2",61.0175255130376,-1.0266956431355,0.254599337057619,-4.03259354482586,5.51646447888631e-05,0.000918618654324593
"ENSMUSG00000003279.18",38.6802181635959,1.3530141476117,0.335554034977049,4.03217963897898,5.52619187896678e-05,0.000919690250909815
"ENSMUSG00000101586.2",1.72526640479394,-2.14725007476849,0.532746221245698,-4.03053084027075,5.56510261772086e-05,0.00092573090280218
"ENSMUSG00000103325.2",1.73617951384996,-3.34514291976979,0.830110732989055,-4.02975505174428,5.58350045463229e-05,0.00092791960863821
"ENSMUSG00000013668.10",16.9551274706644,-2.54448714141812,0.631418504141016,-4.02979501666593,5.5825512799888e-05,0.00092791960863821
"ENSMUSG00000024926.11",104.504101367698,-1.74142914592739,0.432212245794728,-4.02910644682301,5.59892633743582e-05,0.000930046792871901
"ENSMUSG00000008153.13",128.732451562539,1.60071917047161,0.397558083896136,4.02637812010838,5.66425777667986e-05,0.000940457989503596
"ENSMUSG00000067430.8",87.9862894706326,0.920351782237916,0.228642090290785,4.02529464748779,5.69040196270009e-05,0.000944356070801423
"ENSMUSG00000015189.13",314.92713703591,-1.52571368717813,0.379155582368531,-4.02397790808516,5.72232874273764e-05,0.000949209706904232
"ENSMUSG00000014245.9",89.8146792833073,0.957222723106903,0.237887027788133,4.02385423033419,5.72533623915439e-05,0.000949263964932831
"ENSMUSG00000114631.2",11.1906182413868,-1.10568025329874,0.274817133919123,-4.02333085106743,5.73807993768601e-05,0.000950931684572532
"ENSMUSG00000028622.12",77.5834713340535,-2.09075156731806,0.519697985250057,-4.02301264707054,5.74584097587815e-05,0.000951772489058581
"ENSMUSG00000104891.2",17.2887162267758,-1.07184472066933,0.266595893140748,-4.02048474206408,5.80785110661059e-05,0.000961594422349762
"ENSMUSG00000031860.18",67.9193376651418,-1.3388399694116,0.333063849141188,-4.01976970140659,5.82550589637948e-05,0.000964066781870464
"ENSMUSG00000046750.19",32.2307031431617,1.20286775676663,0.299288534454116,4.01909067101614,5.84231861226092e-05,0.000966397541584402
"ENSMUSG00000117513.2",3.9852726383537,-1.75687699175204,0.437292303270581,-4.01762614757239,5.87873661409988e-05,0.000971967587247186
"ENSMUSG00000114286.2",56.81949746584,1.01558888353461,0.252798474336744,4.01738533509416,5.8847453909643e-05,0.000972507036962206
"ENSMUSG00000032582.15",180.846516025453,-1.62974074726328,0.405695068403427,-4.01715690968827,5.89045045915832e-05,0.000972995816283077
"ENSMUSG00000040455.18",569.498897040212,1.28791147320811,0.320702144813563,4.01591163026623,5.92164431849302e-05,0.000977692464053288
"ENSMUSG00000038517.16",46.5389846192503,-0.765372875515895,0.190596646755608,-4.01566810615138,5.92776278019998e-05,0.000978246593013897
"ENSMUSG00000045038.15",45.9412520398857,-1.52158168120762,0.378982018129103,-4.0149178811151,5.94664958435823e-05,0.000980906357848377
"ENSMUSG00000030630.17",3.81765371468087,-2.41490539730393,0.601595819805858,-4.01416585321894,5.96563895546401e-05,0.000983580556833137
"ENSMUSG00000042810.15",16.3893975128346,-1.60192610649321,0.399164462668153,-4.01319820854138,5.99015732593156e-05,0.000987163432749494
"ENSMUSG00000070371.12",13.0435298332287,-1.7652606603796,0.439952972897385,-4.01238488912616,6.01083914812256e-05,0.000990111015957025
"ENSMUSG00000049092.12",820.521539850508,1.03002638297435,0.256753276463657,4.01173608049418,6.02738610546396e-05,0.000992375076359862
"ENSMUSG00000022861.18",97.9186468787175,-0.861863321114173,0.214903846810168,-4.01046018443536,6.06005194092716e-05,0.000996887664580655
"ENSMUSG00000032735.16",14.7007061181431,1.56379562866627,0.389930633375112,4.01044569166204,6.06042394985783e-05,0.000996887664580655
"ENSMUSG00000036131.13",3.7134858327996,-3.01378835999167,0.751770759968481,-4.00891936807708,6.09972379344589e-05,0.00100288634236252
"ENSMUSG00000047562.4",109.568797962596,-1.78552718746719,0.445682991987097,-4.00627176618596,6.16846725861209e-05,0.00101371818080625
"ENSMUSG00000081559.4",3.00784713159384,1.84857046151273,0.461499325482898,4.00557565187867,6.18666287372728e-05,0.00101623685377111
"ENSMUSG00000023017.11",21.2883390341246,-0.986849368491875,0.24637893413663,-4.00541293008685,6.19092355272337e-05,0.00101646526481084
"ENSMUSG00000031554.19",17.8191598606991,1.54358602347825,0.385473429772379,4.00439019724326,6.21776627688671e-05,0.00102039941008315
"ENSMUSG00000028261.14",417.289399220014,1.34999926186999,0.33719189680631,4.00365274093598,6.23718993966419e-05,0.00102311293058456
"ENSMUSG00000029330.9",5.8498802858455,-1.93684516169828,0.483820733154704,-4.003228941987,6.24837824231225e-05,0.00102447368264578
"ENSMUSG00000028393.11",11.4169114330689,1.47972715734147,0.369715142428668,4.00234393328093,6.27180378917885e-05,0.00102783864504289
"ENSMUSG00000079671.9",32.8753740341396,0.628426272540005,0.157026051071087,4.00205104983191,6.27957449695603e-05,0.00102823365486755
"ENSMUSG00000115015.2",1.97343058840495,-2.05043215420331,0.512347479670529,-4.0020342356751,6.28002088233376e-05,0.00102823365486755
"ENSMUSG00000052520.8",36.3344561200465,-1.10875173103123,0.277096282674118,-4.00132300704731,6.29893024524709e-05,0.00103085311753894
"ENSMUSG00000097279.2",14.3252270795806,-1.55448661072355,0.388621332865014,-4.00000329179947,6.33416025875089e-05,0.00103613988713008
"ENSMUSG00000097640.8",7.13571613816054,-1.41875321271452,0.354735793838849,-3.99946449542399,6.34859706770355e-05,0.00103802199978172
